year,problem,paper,evidence_type,section,category,page,line,confidence,model_chain,writing_feature,source_text,snippet,original_position
2022,C,C155,section_heading,灵敏度分析,灵敏度分析,1,20,0.884489,聚类@p1 -> 灰色关联@p1 -> 回归@p3 -> VAR@p8 -> 灰色预测@p35,连接词=首先:6、其次:2、进一步:1、可知:10、表明:3、说明:7、验证:2、相比:2、为了:3、因此:16；页行中位数=34；段落候选中位数=6；图表候选=34；公式行候选=228；标题候选=113,"新赋值，扰动范围处于[0.1,0.2]范围内，出此说明模型敏感性良好。","择适合的化学成分进行业类分类，本文利用R型聚类法得到的特征变量为基础进行Q / 型聚类，相比于直接使用Q型聚类法具有更高的合理性，并通过在扰动范围内随意革 / 新赋值，扰动范围处于[0.1,0.2]范围内，出此说明模型敏感性良好。 / 针对问题三，题日要求通过分析表单3中米知玻璃类别的文物样品的化学成分，鉴 / 别果知玻璃类别的文物编号所属类型。本文基于间题二的建模与求解，使用于间题二中",2022/C155.pdf#page=1:line=20
2022,C,C155,section_heading,参考文献,参考文献,29,16,0.878372,聚类@p1 -> 灰色关联@p1 -> 回归@p3 -> VAR@p8 -> 灰色预测@p35,连接词=首先:6、其次:2、进一步:1、可知:10、表明:3、说明:7、验证:2、相比:2、为了:3、因此:16；页行中位数=34；段落候选中位数=6；图表候选=34；公式行候选=228；标题候选=113,参考 文献,"(2) 本 文 在 关系 探究 式 没有 充分 考虑 定 母 变 是 与 定 类 变 吓 的 联系 ， 可 能 存在 潜在 联 / 系 。 / 参考 文献 / (1) 付 业 龙 . 成 分 数据 处 理 方法 研究 . Master's thesis, 长 安 大 学 , 2019. / [2] Re. JRA, and fF. RUBE MASI. 北京 师范 大 学 学 报 : 自然 科学 版 , 44(1):9-16，",2022/C155.pdf#page=29:line=16
2022,C,C155,section_heading,附录,附录,30,1,0.928256,聚类@p1 -> 灰色关联@p1 -> 回归@p3 -> VAR@p8 -> 灰色预测@p35,连接词=首先:6、其次:2、进一步:1、可知:10、表明:3、说明:7、验证:2、相比:2、为了:3、因此:16；页行中位数=34；段落候选中位数=6；图表候选=34；公式行候选=228；标题候选=113,附录 A,附录 A / 1.1 PhP / 使 用 平均 联接 ( 组 间 ) 的 谱系 图,2022/C155.pdf#page=30:line=1
2022,C,C229,paper_overview,,论文总览,1,1,0.887574,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,基于成分数据分析的玻璃制品分析与分类,基于成分数据分析的玻璃制品分析与分类 / 摘要 / 玻璃是人类最早批发明的人造材料之一，古代玻璃除少数天然玻璃外，其余均为人,2022/C229.pdf#page=1:line=1
2022,C,C229,section_heading,摘要,摘要,1,2,0.665933,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,摘要,基于成分数据分析的玻璃制品分析与分类 / 摘要 / 玻璃是人类最早批发明的人造材料之一，古代玻璃除少数天然玻璃外，其余均为人 / 造玻璃。虽外观相似，但化学成分不同。研究玻璃制品的化学成分及鉴别对古代玻璃文,2022/C229.pdf#page=1:line=2
2022,C,C229,section_heading,问题重述,问题重述,2,1,0.848934,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,一、问题重述,"一、问题重述 / 玻璃的发展历史悠久，在中国经历了从舶来品到自主生产的过程，虽外观相似，但 / 化学成分不同1,2]。玻璃主要化学成分为二氧化硅，因其添加的助熔剂不同，两者成分比",2022/C229.pdf#page=2:line=1
2022,C,C229,section_heading,问题分析,问题分析,2,32,0.788658,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,二、问题分析,问题4：（1）分析两种类型的玻璃文物样品化学成分之间的关联关系；（2）比较 / 两种类型的化学成分之间关联关系的差异性。 / 二、问题分析 / 在回答问题之前首先对附件表单中数据进行预处理。表单1数据按照众数以及热卡 / 填充进行缺失值插补。表单2和3中空白处及0值，选用乘法替换法进行插补，然后将,2022/C229.pdf#page=2:line=32
2022,C,C229,section_heading,模型假设,模型假设,3,19,0.925442,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,三 、 模 型 假设,"并 将 此 相关 性 以 热力 图 的 形式 进行 数据 可 视 化 展示 ， 进 而 通过 配对 Wilcoxon 检验 确定 / 两 类 玻璃 化 学 成 分 之 间 的 相关 关系 有 无 显著 差异 。 / 三 、 模 型 假设 / 1. 假设 化 学 成 分 指 采 样 点 处 的 化 学 成 分 。 / 2. 假设 未 检测 到 的 化 学 成 分 的 原因 为 仪器 精度 受 限 , 故 暂时 将 化 学 成 分 缺失 值 记 为 0，",2022/C229.pdf#page=3:line=19
2022,C,C229,section_heading,符号说明,符号说明,3,24,0.928571,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,四 、 符 号 说 明,后 续 进行 播 补 处 理 。 / 3. 假设 检测 到 的 化 学 成 分 0 值 是 由 于 四 舍 五 入 得 到 的 ， 后 续 进行 播 补 处 理 。 / 四 、 符 号 说 明 / i: 符号 说 明 / 符号 含义,2022/C229.pdf#page=3:line=24
2022,C,C229,section_heading,模型建立,模型建立,6,11,0.960673,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,六 、 模 型 建立 与 求解,故 将 每 个 玻璃 文物 化 学 成 分 乘 以 相应 计算 出 的 因子 得 到 最 终 数据 。 表 单 2、3 数据 处 理 / 结果 见 支撑 材料 。 / 六 、 模 型 建立 与 求解 / 6.1 问题 1 / 6.1.1 玻璃 表面 风化 与 纹饰 、 玻 璃 类 型 、 颜 色 的 相关 性 分 析,2022/C229.pdf#page=6:line=11
2022,C,C229,section_heading,模型检验,模型检验,12,17,0.894343,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,图11：偏最小二乘判别分析模型验证,0.6 / 0.8 / 图11：偏最小二乘判别分析模型验证 / 表13：偏最小二乘判别分析的不同特征的VIP值 / 变量,2022/C229.pdf#page=12:line=17
2022,C,C229,section_heading,灵敏度分析,灵敏度分析,2,27,0.885811,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,更进一步的分类：（3）分析分类的合理性与敏感性。,问题2：（1）根据表单1中玻璃的基本信息与表单2中玻璃检测点所含化学成分 / 分析玻璃如何进行分类；（2）已完成分类的两种玻璃依据合适的化学成分再分别进行 / 更进一步的分类：（3）分析分类的合理性与敏感性。 / 问题3：（1）分析附件表单3中未知玻璃类型的化学成分，依据问题2中得出的 / 分类规律对其类型进行鉴别；（2）分析分类结果的敏感性。,2022/C229.pdf#page=2:line=27
2022,C,C229,section_heading,模型评价,模型评价,19,26,0.853428,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,八、模型评价与展望,采用Pearson相关系数分析化学成分之间的关联关系，基于wilcoxon检验比较两种 / 类型玻璃化学成分之间关联关系的差异性。结果真实可靠。 / 八、模型评价与展望 / 8.1模型的优点 / 本文优点是基于成分数据分析对玻璃化学成分进行分析，并对不同玻璃类型进行分,2022/C229.pdf#page=19:line=26
2022,C,C229,section_heading,参考文献,参考文献,20,10,0.84936,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,九、参考文献,去分类。对于问题4，考虑其他相关系数方法来度量化学成分之间的关联关系，例如灰 / 色关联分析，最大距离相关系数、互信息等。 / 九、参考文献 / [1]赵志强.新疆巴里坤石人子沟遗址群出土玻璃珠的成分体系与制作工艺研究[D].西 / 北大学，2016.,2022/C229.pdf#page=20:line=10
2022,C,C229,section_heading,附录,附录,21,1,0.666111,交叉验证@p1 -> 回归@p1 -> 聚类@p1 -> 主成分@p1 -> VAR@p13 -> K-Means@p13 -> ODE@p20,连接词=首先:14、其次:3、进一步:8、可知:2、表明:2、说明:1、验证:14、相比:1、为了:1、因此:7；页行中位数=32.0；段落候选中位数=6.0；图表候选=60；公式行候选=70；标题候选=86,附录,附录 / 支撑材料： / 1.数据：,2022/C229.pdf#page=21:line=1
2023,A,A0127,paper_overview,,论文总览,1,1,0.857211,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,定日镜场的输出功率优化,定日镜场的输出功率优化 / 摘要 / 定日镜场优化方案的设计是提高光热发电效率和推动绿色中国建设的关键。本文,2023/A0127.pdf#page=1:line=1
2023,A,A0127,section_heading,摘要,摘要,1,2,0.665887,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,摘要,定日镜场的输出功率优化 / 摘要 / 定日镜场优化方案的设计是提高光热发电效率和推动绿色中国建设的关键。本文 / 从优化角度出发，建立了定日镜平均输出热功率优化模型，并通过通历法等方法进行求,2023/A0127.pdf#page=1:line=2
2023,A,A0127,section_heading,问题重述,问题重述,2,1,0.854837,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,一、问题重述,一、问题重述 / 1.1问题背景 / 随着“双碳”日标的提出和绿色中国战略的推行，搭建新能源发电系统己经成为全体,2023/A0127.pdf#page=2:line=1
2023,A,A0127,section_heading,问题分析,问题分析,2,31,0.837943,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,二、问题分析,定功率，并实现定日镜输出功率最大化。要求我们按照指定格式将计算结果写入表1、 / 表2和表3，将各定日镜场参数写入附件result3.xlsx中。 / 二、问题分析 / 本题的研究对象为定日镜场，研究的内容为定日镜场输出热功率的计算方法和定日 / 镜场的优化设计。它实际上是一道优化间题，要求我们得出光学效率等物理量的计算方,2023/A0127.pdf#page=2:line=31
2023,A,A0127,section_heading,模型假设,模型假设,3,34,0.854773,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,三、模型假设,最佳定日镜场参数。然后，根据间题一设计的计算策略，完成定日镜场年平均光学效率 / 等物理量的计算。最后，对结果进行结果分析。 / 三、模型假设 / 1.假设定日镜场各装置在工作过程中不会发生任何故障。 / 2.假设不存在沙尘暴等小概率事件，忽略极端人气等对定日镜场工作过程的影响。,2023/A0127.pdf#page=3:line=34
2023,A,A0127,section_heading,符号说明,符号说明,4,1,0.852914,未检出,连接词=首先:9、其次:5、进一步:3、由此:1、可知:1、说明:3、为了:2、从而:2、因此:17；页行中位数=44.0；段落候选中位数=6.0；图表候选=44；公式行候选=624；标题候选=263,四、符号说明,四、符号说明 / 符号 / 说明,2023/A0127.pdf#page=4:line=1
